job_id,skill
593,Hadoop
593,Java
593,Kafka
593,NoSQL
593,Python
593,SQL
593,Scala
593,Spark
594,Data Warehouse
594,ELT
594,ETL
594,Looker
594,Python
594,R
594,Redshift
594,SQL
594,Snowflake
594,Tableau
594,dbt
595,AWS
595,Java
595,NoSQL
595,Python
595,Redshift
595,SQL
595,Scala
595,Spark
596,Azure
596,Kafka
596,Spark
597,ETL
597,NoSQL
597,SQL
598,Azure
598,Python
599,Azure
599,Hadoop
599,Java
599,Kafka
599,NoSQL
599,Python
599,Scala
599,Spark
600,Azure
600,Data Lake
600,Data Warehouse
600,ETL
600,Power BI
600,Python
600,R
600,SQL
601,Azure
601,Data Lake
601,Data Warehouse
601,Machine Learning
601,Power BI
601,SQL
603,Airflow
603,Azure
603,BigQuery
603,ETL
603,Git
603,Hadoop
603,Hive
603,Java
603,Kafka
603,NoSQL
603,Oracle
603,Python
603,R
603,Redshift
603,SQL
603,SQL Server
603,Scala
603,Snowflake
603,Spark
604,AWS
604,Azure
604,Data Warehouse
604,Git
604,Hadoop
604,Hive
604,Java
604,Linux
604,Machine Learning
604,Python
604,SQL
604,Spark
604,Tableau
605,AWS
605,Azure
605,ETL
605,Hadoop
605,Java
605,NoSQL
605,Python
605,R
605,SQL
605,Scala
605,Spark
606,AWS
606,Java
606,Machine Learning
606,Python
606,R
606,Scala
607,Data Warehouse
607,Docker
607,Java
607,Kafka
607,Kubernetes
607,Machine Learning
607,Oracle
607,Python
607,R
607,SQL
607,Tableau
608,Azure
608,MongoDB
608,Python
608,SQL
609,Data Warehouse
609,ELT
609,ETL
609,Hadoop
609,Hive
609,Python
609,SQL
609,Spark
609,Tableau
610,Kubernetes
610,Linux
611,Python
611,R
612,AWS
612,Docker
612,ETL
612,GCP
612,Git
612,Linux
612,NumPy
612,Pandas
612,PostgreSQL
612,Python
612,SQL
613,Data Modeling
613,Data Warehouse
613,Machine Learning
613,Python
613,SQL
613,Spark
614,Azure
614,Data Lake
614,Data Warehouse
614,ETL
614,Power BI
614,Python
614,R
614,SQL
615,AWS
615,Azure
615,ETL
615,Hadoop
615,Java
615,NoSQL
615,Python
615,R
615,SQL
615,Scala
615,Spark
616,AWS
616,Docker
616,MySQL
616,Python
617,AWS
617,Azure
617,Oracle
617,Python
617,R
617,SQL
617,SQL Server
617,Scala
617,Tableau
618,Data Lake
618,Hadoop
618,MongoDB
618,Spark
619,SQL
621,Machine Learning
621,SQL
621,Tableau
622,Hive
622,Spark
623,AWS
623,Azure
623,ETL
623,Hadoop
623,Java
623,NoSQL
623,Python
623,R
623,SQL
623,Scala
623,Spark
624,Docker
624,ETL
624,Git
624,Hadoop
624,Kafka
624,NoSQL
624,Python
624,SQL
624,Scala
624,Spark
625,Azure
625,Data Warehouse
625,ETL
625,Hadoop
625,Java
625,Kafka
625,Machine Learning
625,NoSQL
625,Power BI
625,Python
625,SQL
625,Spark
625,Tableau
626,Azure
626,ETL
626,Git
626,Java
626,Linux
626,MongoDB
626,NoSQL
626,NumPy
626,Pandas
626,Python
626,SQL
627,Kubernetes
627,Linux
628,Azure
628,ETL
628,Python
628,SQL
628,SQL Server
629,Azure
629,Data Lake
629,Data Warehouse
629,Machine Learning
629,Power BI
629,SQL
630,ETL
630,Python
630,SQL
630,Scala
630,Spark
631,Hive
631,Spark
633,AWS
633,Data Modeling
633,Java
633,Machine Learning
633,Python
633,R
633,SQL
633,Scala
634,ETL
634,Linux
634,Python
634,SQL
634,Scala
634,Spark
635,Kubernetes
635,Linux
636,AWS
636,Azure
636,ETL
636,Hadoop
636,Java
636,NoSQL
636,Python
636,R
636,SQL
636,Scala
636,Spark
638,AWS
638,Hadoop
638,Java
638,Kafka
638,NoSQL
638,Python
638,SQL
638,Scala
639,AWS
639,Azure
639,GCP
639,Hadoop
639,Hive
639,Machine Learning
639,Python
639,R
639,Spark
640,Machine Learning
640,NumPy
640,Pandas
640,Python
640,R
641,Azure
643,Azure
643,ETL
643,SQL
643,SQL Server
644,Azure
644,ETL
644,Hadoop
644,NoSQL
644,Python
644,SQL
644,Scala
644,Spark
645,Data Warehouse
645,Machine Learning
645,Python
645,SQL
645,Spark
646,Kubernetes
646,Linux
648,AWS
648,Azure
648,Hive
648,Power BI
648,Python
648,R
648,Scala
649,Data Modeling
649,Java
649,Linux
649,Machine Learning
649,R
649,SQL
649,Spark
650,SQL
651,Kubernetes
651,Linux
652,ETL
653,Kubernetes
653,Linux
654,Docker
654,ETL
654,Hive
654,Kafka
654,Kubernetes
654,Spark
655,Azure
655,Kubernetes
655,SQL
656,Java
656,Linux
656,Machine Learning
656,Python
659,Data Modeling
659,Java
659,Linux
659,Machine Learning
659,R
659,SQL
659,Spark
660,Hadoop
660,Kubernetes
660,Linux
662,Azure
662,Kubernetes
662,SQL
663,Kubernetes
663,Linux
664,Data Modeling
664,Java
664,Linux
664,Machine Learning
664,R
664,SQL
664,Spark
665,ETL
665,NoSQL
665,SQL
666,Data Warehouse
666,Machine Learning
666,Python
666,SQL
666,Spark
667,ETL
667,Hadoop
667,Java
667,NoSQL
667,Python
667,R
667,SQL
667,Scala
667,Spark
668,ETL
668,Python
668,Redshift
668,SQL
668,Spark
669,Kubernetes
669,Linux
670,Kubernetes
670,Linux
671,Python
672,Power BI
672,Python
672,R
672,SQL
672,Tableau
673,Azure
673,Tableau
675,Kubernetes
675,Linux
676,AWS
676,Data Modeling
676,Git
676,Java
676,Oracle
676,SQL
677,Tableau
678,ETL
679,Python
682,AWS
682,Git
682,PostgreSQL
682,Python
683,Machine Learning
683,Python
683,R
683,SQL
684,AWS
684,Docker
684,Git
684,Kubernetes
684,Python
684,SQL
686,Data Modeling
686,Java
686,Linux
686,Machine Learning
686,R
687,Azure
687,Python
687,SQL
687,SQL Server
688,Linux
688,Python
689,Data Modeling
689,Data Warehouse
689,ETL
689,SQL
689,Snowflake
689,Tableau
690,Azure
690,Java
690,Oracle
690,Power BI
690,Python
690,SQL
690,SQL Server
690,Tableau
691,Data Warehouse
691,ETL
691,SQL
691,Snowflake
692,Git
692,Java
693,Git
693,Python
695,Java
695,Machine Learning
696,SQL
697,AWS
697,Airflow
697,Docker
697,Git
697,Linux
697,MongoDB
697,Pandas
697,Python
697,SQL
698,Hadoop
698,Hive
698,Java
698,SQL
698,Scala
698,Spark
699,Hadoop
699,Kubernetes
700,AWS
700,Java
700,Linux
700,Python
702,NoSQL
702,Python
702,SQL
703,Python
703,SQL
703,SQL Server
704,Python
705,Hadoop
705,Machine Learning
705,NumPy
705,Pandas
705,Python
705,Spark
707,Docker
707,Git
707,Java
707,Kafka
707,Kubernetes
707,Oracle
707,SQL
708,AWS
708,Git
708,Kafka
708,Oracle
708,Python
708,SQL
708,SQL Server
708,Spark
709,AWS
709,Airflow
709,Docker
709,Git
709,MongoDB
709,Pandas
709,Python
709,SQL
711,SQL
713,AWS
713,Azure
713,Data Modeling
713,Data Warehouse
713,ETL
713,Hadoop
713,Java
713,Kafka
713,NoSQL
713,Python
713,SQL
713,Snowflake
713,Spark
714,SQL
715,MongoDB
715,Python
716,AWS
716,Azure
716,Docker
716,GCP
716,Kubernetes
716,Linux
716,Python
717,Scala
718,Kubernetes
718,SQL
718,SQL Server
719,AWS
719,Azure
719,Hadoop
719,Hive
719,Kafka
719,Kubernetes
719,Machine Learning
719,NoSQL
719,Python
719,SQL
719,Spark
721,Kubernetes
721,SQL
721,SQL Server
722,AWS
722,Data Warehouse
722,ETL
722,Java
722,Power BI
722,SQL
722,Snowflake
724,Docker
724,Java
724,Kafka
724,Kubernetes
724,MongoDB
724,PostgreSQL
724,Python
725,Azure
725,Power BI
725,SQL
725,SQL Server
726,Azure
726,ETL
726,Git
726,Java
726,Linux
726,MongoDB
726,NoSQL
726,NumPy
726,Pandas
726,Python
726,SQL
726,Scala
727,Hadoop
727,Kafka
727,Linux
729,Java
729,SQL
729,SQL Server
730,AWS
730,Data Modeling
730,Java
730,Machine Learning
730,Python
730,R
730,SQL
730,Scala
731,Linux
731,Python
732,Azure
734,AWS
734,Azure
735,Linux
736,Data Modeling
736,Java
736,Python
737,Docker
737,ETL
737,Hive
737,Kafka
737,Kubernetes
737,Machine Learning
737,Spark
739,Linux
745,Data Modeling
745,Java
745,Python
746,R
747,Data Modeling
747,Data Warehouse
747,ETL
747,SQL
747,Snowflake
747,Tableau
748,Azure
748,SQL
749,SQL
751,Git
751,Linux
754,AWS
754,Docker
754,Git
754,Java
754,Linux
754,Machine Learning
754,MySQL
754,Oracle
754,SQL
754,SQL Server
756,Data Modeling
756,Data Warehouse
756,ETL
756,SQL
756,Snowflake
756,Tableau
757,Java
757,Python
758,Linux
758,Python
759,Oracle
759,SQL
760,Machine Learning
760,Power BI
760,Python
760,R
760,SQL
760,Spark
760,Tableau
762,Data Modeling
762,Data Warehouse
762,ETL
762,SQL
762,SQL Server
764,AWS
764,Linux
764,Python
765,AWS
765,Azure
765,ETL
765,GCP
765,Machine Learning
765,Python
765,SQL
766,Docker
766,Machine Learning
766,MongoDB
766,Oracle
766,SQL
766,SQL Server
767,Linux
767,Python
768,Java
769,Git
769,SQL
770,AWS
770,Azure
770,Git
772,AWS
772,Java
772,Linux
772,Machine Learning
772,PostgreSQL
772,Python
772,R
772,SQL
774,AWS
774,Kafka
774,Linux
774,MongoDB
774,PostgreSQL
774,Python
775,Java
775,Python
775,SQL
777,Linux
777,Python
778,Azure
779,AWS
779,Azure
779,GCP
779,Java
779,Kubernetes
779,Python
779,Scala
780,AWS
780,Azure
780,Docker
780,Kubernetes
780,Python
781,R
784,AWS
784,Azure
784,ETL
784,GCP
784,Machine Learning
784,Python
784,SQL
785,Java
785,Python
793,Machine Learning
793,NumPy
793,Pandas
793,Python
793,R
795,Java
796,AWS
796,Data Warehouse
796,ETL
796,Java
796,Power BI
796,SQL
796,Snowflake
797,Java
797,Linux
797,Python
798,AWS
798,Git
798,Kafka
798,Oracle
798,Python
798,SQL
798,SQL Server
798,Spark
800,AWS
800,Docker
800,ETL
800,Java
800,Kafka
800,Kubernetes
800,NoSQL
800,Python
800,SQL
800,Spark
801,AWS
801,Data Modeling
801,Data Warehouse
801,Docker
801,ELT
801,ETL
801,Kubernetes
801,NoSQL
801,Python
801,Redshift
801,SQL
802,Data Warehouse
802,Oracle
802,SQL
802,SQL Server
803,AWS
803,Docker
803,ETL
803,Java
803,Kafka
803,Kubernetes
803,NoSQL
803,Python
803,SQL
803,Spark
804,AWS
804,Data Modeling
804,Data Warehouse
804,ELT
804,ETL
804,Java
804,NoSQL
804,Python
804,R
804,Redshift
804,SQL
805,Hadoop
805,Java
805,Machine Learning
805,Python
806,Data Warehouse
806,ETL
806,Hadoop
806,Hive
806,Java
806,NoSQL
806,Python
806,R
806,SQL
806,Scala
806,Spark
806,Tableau
808,AWS
808,ETL
808,Git
808,Kafka
808,NoSQL
808,Python
808,Redshift
808,SQL
808,Spark
809,AWS
809,Azure
809,Git
809,Java
809,Linux
809,MySQL
809,SQL
810,AWS
810,ETL
810,Hadoop
810,Hive
810,Java
810,Kafka
810,Machine Learning
810,Python
810,SQL
810,Scala
810,Spark
811,AWS
811,Data Warehouse
811,ELT
811,ETL
811,Hadoop
811,Hive
811,Java
811,Kafka
811,NoSQL
811,Python
811,Redshift
811,SQL
811,Scala
811,Snowflake
811,Spark
812,AWS
812,Docker
812,ETL
812,Java
812,Kafka
812,Kubernetes
812,NoSQL
812,Python
812,SQL
812,Spark
813,AWS
813,Airflow
813,Data Modeling
813,Data Warehouse
813,GCP
813,Java
813,Looker
813,Python
813,SQL
813,Scala
813,Tableau
815,AWS
815,Java
815,Machine Learning
815,Python
815,Redshift
815,Scala
816,AWS
816,ETL
816,Hadoop
816,Hive
816,Java
816,Kafka
816,Machine Learning
816,Python
816,SQL
816,Scala
816,Spark
817,AWS
817,Hadoop
817,Java
817,Python
818,Hadoop
818,Spark
819,ETL
819,Hadoop
819,Hive
819,Oracle
819,Python
819,Spark
820,Azure
820,ETL
820,Git
820,MongoDB
820,NoSQL
820,SQL
820,SQL Server
821,ETL
821,NoSQL
821,SQL
823,Hadoop
823,Tableau
824,AWS
824,Java
824,Machine Learning
824,MySQL
824,Oracle
824,PostgreSQL
824,Power BI
824,Python
824,R
824,SQL
824,Spark
824,Tableau
825,AWS
825,Hadoop
825,Kafka
825,MySQL
825,NoSQL
825,Oracle
825,PostgreSQL
825,Python
825,R
825,SQL
825,SQL Server
825,Spark
826,ETL
826,SQL
826,SQL Server
828,Git
828,Hadoop
828,Hive
828,Java
828,Kafka
828,MySQL
828,NoSQL
828,PostgreSQL
828,Python
828,Scala
828,Spark
829,Data Warehouse
829,Oracle
829,SQL
829,SQL Server
830,AWS
830,Data Modeling
830,Data Warehouse
830,Docker
830,ELT
830,ETL
830,Kubernetes
830,NoSQL
830,Python
830,Redshift
830,SQL
831,AWS
831,Docker
831,ETL
831,Java
831,Kafka
831,Kubernetes
831,NoSQL
831,Python
831,SQL
831,Spark
832,AWS
832,Data Lake
832,ETL
832,Hadoop
832,Hive
832,Java
832,Kafka
832,MySQL
832,NoSQL
832,Python
832,SQL
832,Scala
832,Spark
833,Hadoop
833,Hive
833,Kafka
833,Linux
833,MongoDB
833,MySQL
833,PostgreSQL
833,Python
833,Spark
835,AWS
835,Hadoop
835,Hive
835,Java
835,NoSQL
835,Python
835,Scala
835,Spark
836,Data Warehouse
836,ETL
836,Hive
836,Java
836,Machine Learning
836,Python
836,SQL
836,Scala
836,Spark
837,Data Warehouse
837,Power BI
837,SQL
837,SQL Server
837,Tableau
838,AWS
838,Airflow
838,Hadoop
838,Java
838,Kafka
838,Machine Learning
838,MongoDB
838,NoSQL
838,Pandas
838,Python
838,Redshift
838,SQL
838,Scala
838,Spark
839,AWS
839,Data Lake
839,Java
839,Machine Learning
839,Python
840,Linux
840,Machine Learning
840,NumPy
840,Pandas
840,Python
840,R
840,Spark
841,Data Lake
841,Data Warehouse
841,ETL
841,Hadoop
841,Java
841,Kafka
841,NoSQL
841,Python
841,SQL
841,Spark
842,Python
842,Spark
842,Tableau
843,AWS
843,Hadoop
843,Java
843,Kafka
843,MySQL
843,NoSQL
843,Oracle
843,PostgreSQL
843,Python
843,R
843,SQL
843,SQL Server
843,Spark
845,Git
845,Java
845,Kubernetes
845,NoSQL
845,Python
845,SQL
846,AWS
846,Airflow
846,Azure
846,Hadoop
846,Java
846,Kafka
846,Kubernetes
846,Linux
846,Machine Learning
846,Oracle
846,Python
846,R
846,SQL
846,Scala
846,Spark
847,ETL
847,Git
847,Python
847,R
847,SQL
848,Kafka
848,Oracle
848,Python
848,SQL
848,SQL Server
848,Spark
849,AWS
849,Data Modeling
849,Data Warehouse
849,ETL
849,Hadoop
849,Looker
849,Python
849,Redshift
849,SQL
849,Spark
849,Tableau
850,AWS
850,Java
850,Python
851,Hadoop
851,Tableau
852,Hadoop
852,Hive
852,Spark
853,Git
853,Java
853,Linux
853,MongoDB
853,MySQL
853,NoSQL
853,Oracle
853,SQL
854,R
855,AWS
855,ETL
855,MySQL
855,NoSQL
855,Oracle
855,Snowflake
856,Azure
856,Git
856,Kafka
856,Machine Learning
856,Python
856,SQL
856,Spark
857,Java
857,Machine Learning
857,Python
858,AWS
858,Hive
858,Python
858,Spark
860,AWS
860,Data Modeling
860,Data Warehouse
860,ELT
860,ETL
860,Java
860,NoSQL
860,Python
860,R
860,Redshift
860,SQL
861,Hadoop
861,Java
861,Machine Learning
861,Python
862,AWS
862,Data Modeling
862,Data Warehouse
862,Docker
862,ELT
862,ETL
862,Kubernetes
862,NoSQL
862,Python
862,Redshift
862,SQL
863,Data Warehouse
863,SQL
865,Azure
865,Data Modeling
865,Data Warehouse
865,ETL
865,Power BI
865,SQL
866,Linux
866,R
867,AWS
867,Git
867,Hive
867,Java
867,MongoDB
867,NoSQL
867,Python
867,SQL
867,Scala
867,Spark
868,Git
868,Spark
869,Java
869,Python
871,Hadoop
871,Kafka
871,Spark
872,AWS
872,Hadoop
872,Java
872,Machine Learning
872,Python
872,R
872,SQL
872,Scala
872,Spark
872,Tableau
874,AWS
874,Data Modeling
874,Java
874,Machine Learning
874,Python
874,R
874,SQL
874,Scala
875,AWS
875,Azure
875,ELT
875,ETL
875,Hadoop
875,Hive
875,Kafka
875,NoSQL
875,SQL
875,Snowflake
875,Spark
876,Azure
876,Docker
876,Git
876,Kafka
876,Machine Learning
876,Power BI
876,Python
876,SQL
876,Spark
877,SQL
877,Tableau
878,AWS
878,Kafka
878,Python
878,SQL
878,Spark
880,Data Warehouse
880,ETL
880,Hive
880,Java
880,Machine Learning
880,Python
880,SQL
880,Scala
880,Spark
881,Data Warehouse
881,ETL
881,Hadoop
881,Oracle
881,SQL
881,SQL Server
882,Linux
883,AWS
883,Git
883,Hive
883,Java
883,MongoDB
883,NoSQL
883,Python
883,SQL
883,Scala
883,Spark
884,Hadoop
884,Hive
884,Java
884,Spark
885,AWS
885,Git
885,Hive
885,MongoDB
885,NoSQL
885,Python
885,SQL
885,Scala
885,Spark
886,Hadoop
886,Hive
886,Java
886,Kafka
886,Scala
886,Spark
887,Java
889,Hive
889,Java
889,SQL
889,Spark
890,Hive
890,Java
890,Spark
891,AWS
891,Java
891,Python
892,AWS
892,ETL
892,Git
892,Kafka
892,NoSQL
892,Python
892,Redshift
892,SQL
892,Spark
893,Data Warehouse
893,ETL
893,Hadoop
893,Hive
893,Java
893,NoSQL
893,Python
893,R
893,SQL
893,Scala
893,Spark
893,Tableau
894,Java
894,Linux
894,NoSQL
894,Python
895,Linux
896,Spark
897,Azure
897,Machine Learning
898,SQL
899,AWS
899,Java
899,Python
901,Java
902,Data Lake
902,Hadoop
902,Hive
902,Java
902,Kafka
902,Linux
902,Machine Learning
902,SQL
902,Scala
902,Spark
903,AWS
903,Data Modeling
903,ETL
903,Hadoop
903,Hive
903,Redshift
903,Spark
903,Tableau
904,Hadoop
904,Hive
904,Spark
905,Python
906,AWS
906,Git
906,Hive
906,Java
906,MongoDB
906,NoSQL
906,Python
906,SQL
906,Scala
906,Spark
907,Azure
907,Git
908,Java
908,Python
908,R
908,SQL
908,Scala
909,ETL
909,Kafka
909,Oracle
909,Python
909,SQL
909,SQL Server
909,Spark
910,AWS
910,Docker
910,Kubernetes
910,Python
910,SQL
913,AWS
913,Azure
913,Data Lake
913,Docker
913,GCP
913,Hadoop
913,Hive
913,Java
913,Kafka
913,Kubernetes
913,Python
913,Scala
913,Spark
914,Python
914,Spark
915,AWS
915,Git
915,Hadoop
915,Hive
915,Kafka
915,Python
915,Scala
915,Spark
916,Git
916,Java
916,Oracle
916,SQL
917,Data Modeling
918,Python
918,SQL
918,Scala
918,Spark
919,Hadoop
919,Hive
919,Kafka
919,Spark
920,Hadoop
920,Hive
920,Java
920,Python
920,Spark
921,Python
921,Spark
921,Tableau
922,ETL
922,Kafka
922,Oracle
922,Python
922,SQL
922,SQL Server
922,Spark
923,Python
924,AWS
924,Docker
924,ETL
924,Java
924,Kafka
924,Kubernetes
924,NoSQL
924,Python
924,SQL
924,Spark
925,Hive
925,Java
925,Spark
926,Oracle
926,SQL
926,SQL Server
927,Docker
927,Git
927,Java
927,Kubernetes
928,Azure
928,Data Lake
928,SQL
929,SQL
930,Azure
930,Data Lake
930,Hive
930,Kafka
930,MySQL
930,Oracle
930,Python
930,R
930,Spark
931,AWS
931,Linux
931,MySQL
931,NoSQL
931,Oracle
932,Data Modeling
932,Data Warehouse
932,MySQL
932,Oracle
932,SQL
932,SQL Server
933,Hadoop
933,Hive
933,Java
933,Kafka
933,NoSQL
933,Spark
935,Data Modeling
935,Machine Learning
935,Python
936,Data Warehouse
936,ETL
936,Hadoop
936,SQL
937,AWS
937,Java
937,NoSQL
937,Python
938,SQL
939,Java
939,Machine Learning
940,Oracle
940,Python
940,SQL
941,Azure
941,Git
941,SQL
941,SQL Server
942,AWS
942,Java
942,NoSQL
943,Git
943,Hadoop
943,Hive
943,Java
943,Kafka
943,MySQL
943,NoSQL
943,PostgreSQL
943,Python
943,Scala
943,Spark
944,AWS
944,Java
944,Python
945,AWS
945,Airflow
945,Azure
945,Hadoop
945,Java
945,Kafka
945,Kubernetes
945,Linux
945,Machine Learning
945,Oracle
945,Python
945,R
945,SQL
945,Scala
945,Spark
946,Java
946,Linux
947,ETL
947,Hadoop
947,Hive
947,Oracle
947,Python
948,Data Lake
948,Data Warehouse
949,Linux
950,Data Modeling
950,Data Warehouse
950,MySQL
950,Oracle
950,SQL
950,SQL Server
951,Hadoop
951,Hive
951,Java
951,Spark
952,Hadoop
952,Hive
952,Java
952,Kafka
952,NoSQL
952,Scala
952,Spark
953,Hadoop
953,Machine Learning
954,Hadoop
954,Hive
954,Java
954,Kafka
954,NoSQL
954,Scala
954,Spark
955,Azure
955,Java
955,Oracle
955,Power BI
955,Python
955,SQL
955,SQL Server
955,Tableau
956,AWS
956,Docker
956,Hadoop
956,Kafka
956,Linux
956,Python
957,Azure
957,SQL
957,SQL Server
958,Java
958,NoSQL
958,SQL
959,AWS
959,Java
959,Linux
959,Python
960,Linux
961,Data Lake
961,Data Warehouse
961,Hadoop
961,Java
961,R
961,Spark
962,Git
962,Hadoop
962,Hive
962,Java
962,Kafka
962,MySQL
962,NoSQL
962,PostgreSQL
962,Python
962,Scala
962,Spark
963,AWS
963,Hadoop
963,Hive
963,Java
963,Redshift
963,Spark
964,Linux
964,Machine Learning
964,NumPy
964,Pandas
964,Python
964,R
964,Spark
965,AWS
965,Python
965,SQL
966,Azure
967,Docker
967,Java
967,Kafka
967,NoSQL
967,Oracle
968,AWS
968,Azure
968,Docker
968,Git
968,MongoDB
968,NoSQL
968,SQL
968,SQL Server
969,Docker
969,Java
969,Kubernetes
969,MongoDB
969,MySQL
970,Data Warehouse
971,Azure
971,Data Modeling
971,NoSQL
971,R
971,Snowflake
972,AWS
972,Docker
972,Hadoop
972,Kafka
972,Linux
972,Python
973,AWS
973,Java
973,Linux
973,Python
974,Linux
974,Python
975,AWS
975,Java
975,Kubernetes
975,Linux
976,Java
976,NoSQL
976,SQL
977,Git
977,Linux
977,MySQL
977,Python
980,Java
980,NoSQL
981,AWS
981,Git
981,Machine Learning
982,AWS
982,Azure
982,GCP
982,Python
984,SQL
986,AWS
986,Azure
986,Docker
986,Java
986,Kubernetes
986,Linux
986,SQL
987,AWS
987,Hadoop
987,Hive
987,Java
987,Redshift
987,Spark
988,Docker
988,Git
988,Java
988,Oracle
988,SQL
989,AWS
989,Docker
989,Git
989,Java
989,Kubernetes
989,Linux
989,MySQL
989,Python
990,AWS
990,Azure
990,Docker
990,Git
990,Java
990,Linux
990,MySQL
991,Azure
992,AWS
992,Azure
992,Docker
992,Git
992,Kubernetes
992,Linux
992,MySQL
992,Python
993,R
996,Git
996,Java
996,Kubernetes
996,Linux
996,Python
996,Scala
997,Docker
997,Java
997,Kafka
997,NoSQL
997,Oracle
998,Pandas
998,Python
998,SQL
999,ETL
999,Hadoop
999,Hive
999,Java
999,Kafka
999,Python
999,R
999,SQL
999,Spark
1000,AWS
1000,Airflow
1000,ETL
1000,Looker
1000,MySQL
1000,SQL
1000,Snowflake
1000,dbt
1003,PostgreSQL
1003,Redshift
1003,SQL
1003,SQL Server
1003,Tableau
1004,AWS
1004,Airflow
1004,Data Warehouse
1004,Hadoop
1004,Java
1004,Kafka
1004,Python
1004,SQL
1004,Snowflake
1004,Spark
1004,dbt
1005,ETL
1005,Hive
1005,Java
1005,Machine Learning
1005,MySQL
1005,NoSQL
1005,Python
1006,Azure
1006,Machine Learning
1007,Oracle
1008,Docker
1008,Kubernetes
1008,Python
1010,Data Modeling
1010,Data Warehouse
1010,ETL
1010,Hadoop
1010,Hive
1010,Java
1010,Kafka
1010,NoSQL
1010,Power BI
1010,Python
1010,R
1010,SQL
1010,SQL Server
1010,Scala
1010,Spark
1010,Tableau
1011,Data Warehouse
1011,Docker
1011,Git
1011,Python
1011,SQL
1011,Tableau
1012,Data Warehouse
1012,Docker
1012,Git
1012,Python
1012,SQL
1012,Tableau
1013,Data Warehouse
1013,Python
1013,SQL
1013,Tableau
1014,Azure
1014,Data Lake
1014,Data Warehouse
1014,ETL
1014,Hadoop
1014,Java
1014,Python
1014,SQL
1014,Scala
1014,Spark
1015,Data Warehouse
1015,Docker
1015,Git
1015,Power BI
1015,Python
1015,SQL
1015,Tableau
1016,Data Warehouse
1016,Python
1016,SQL
1016,Tableau
1017,SQL
1017,SQL Server
1018,Data Warehouse
1018,Docker
1018,Git
1018,Python
1018,SQL
1018,Tableau
1020,AWS
1020,Kafka
1020,Oracle
1020,Python
1020,Spark
1021,AWS
1021,Azure
1021,Data Lake
1021,GCP
1021,Power BI
1021,Python
1021,SQL
1022,Python
1023,AWS
1023,GCP
1023,Kafka
1023,Kubernetes
1023,Machine Learning
1023,MongoDB
1023,MySQL
1023,Python
1024,AWS
1024,Airflow
1024,Docker
1024,ETL
1024,Hadoop
1024,Linux
1024,Machine Learning
1024,NoSQL
1024,Python
1024,SQL
1024,Spark
1025,AWS
1025,Azure
1025,Kafka
1025,PostgreSQL
1025,Redshift
1025,SQL
1026,Azure
1026,Data Lake
1026,Data Modeling
1026,Data Warehouse
1026,ELT
1026,Java
1026,Kafka
1026,Python
1026,SQL
1026,Scala
1027,AWS
1027,Airflow
1027,Hadoop
1027,Java
1027,Kafka
1027,Machine Learning
1027,NoSQL
1027,Python
1027,Redshift
1027,SQL
1027,Scala
1027,Spark
1028,ETL
1028,Hive
1028,Java
1028,Machine Learning
1028,MySQL
1028,NoSQL
1028,Python
1029,AWS
1029,Airflow
1029,Data Warehouse
1029,Hadoop
1029,Java
1029,Kafka
1029,Python
1029,SQL
1029,Snowflake
1029,Spark
1029,dbt
1031,AWS
1031,Data Lake
1031,Hadoop
1031,Java
1031,Kafka
1031,Linux
1031,Python
1031,SQL
1031,Scala
1031,Snowflake
1031,Spark
1032,Data Warehouse
1032,Docker
1032,Git
1032,Python
1032,SQL
1032,Tableau
1033,AWS
1033,Java
1033,Linux
1033,Python
1034,AWS
1034,Airflow
1034,Data Warehouse
1034,Docker
1034,Hadoop
1034,MySQL
1034,Python
1034,SQL
1034,Spark
1035,AWS
1035,Data Lake
1035,Java
1035,Kafka
1035,MongoDB
1035,MySQL
1035,NoSQL
1035,Oracle
1035,Python
1035,Scala
1035,Spark
1036,Data Warehouse
1036,Docker
1036,Git
1036,Python
1036,SQL
1036,Tableau
1037,AWS
1037,Java
1037,Kafka
1037,Linux
1037,Python
1037,SQL
1037,Spark
1038,AWS
1038,Docker
1038,MySQL
1038,Python
1039,AWS
1039,Azure
1039,BigQuery
1039,Data Warehouse
1039,Git
1039,Java
1039,Python
1039,Redshift
1039,Scala
1039,Snowflake
1039,Spark
1040,AWS
1040,MongoDB
1040,NoSQL
1040,Oracle
1040,Python
1040,Spark
1041,AWS
1041,Airflow
1041,Data Warehouse
1041,Docker
1041,Hadoop
1041,MySQL
1041,Python
1041,SQL
1041,Spark
1042,AWS
1042,Java
1042,Linux
1042,Python
1044,Hadoop
1044,Java
1044,Kafka
1044,Machine Learning
1044,NoSQL
1044,NumPy
1044,Pandas
1044,Python
1044,SQL
1044,Spark
1045,Airflow
1046,AWS
1046,Hive
1046,Machine Learning
1046,Python
1047,Azure
1047,Data Lake
1047,Data Warehouse
1047,Machine Learning
1047,Power BI
1047,SQL
1048,Data Warehouse
1048,Docker
1048,Git
1048,Python
1048,SQL
1048,Tableau
1049,AWS
1049,Airflow
1049,Hadoop
1049,Java
1049,Kafka
1049,Machine Learning
1049,NoSQL
1049,Python
1049,Redshift
1049,SQL
1049,Scala
1049,Spark
1050,AWS
1050,Python
1050,R
1051,AWS
1051,Airflow
1051,Data Warehouse
1051,Docker
1051,Hadoop
1051,MySQL
1051,Python
1051,SQL
1051,Spark
1052,Azure
